"","Year","Datetime","Stage","Stadium","City","Home_Team_Name","Home_Team_Goals","Away_Team_Goals","Away_Team_Name","Win_conditions","Attendance","H_time_Home_Goals","H_time_Away_Goals","Referee","Assistant_1","Assistant_2","RoundID","MatchID","Home_Team_Initials","Away_Team_Initials","Winner","Winner_Goals"
"527",1998,"14 Jun 1998 - 14:30","Group H","Stade Municipal","Toulouse","Argentina",1,0,"Japan",NA,33500,1,0,"VAN DER ENDE Mario (NED)","VAN DEN BROECK Marc (BEL)","FOLEY Eddie (IRL)",1014,8734,"ARG","JPN","ARG",1
"528",1998,"14 Jun 1998 - 17:30","Group F","Stade Geoffroy Guichard","Saint-Etienne","Yugoslavia",1,0,"Iran",NA,30600,0,0,"TEJADA NORIEGA Alberto (PER)","POWELL Owen (JAM)","POCIEGIEL Jacek (POL)",1014,8735,"SRB","IRN","SRB",1
"529",1998,"14 Jun 1998 - 21:00","Group H","Stade Felix Bollaert","Lens","Jamaica",1,3,"Croatia",NA,38100,1,1,"MELO PEREIRA Vitor (POR)","GRIGORESCU Nicolae (ROU)","POUDEVIGNE Jacques (FRA)",1014,8736,"JAM","CRO","CRO",3
"530",1998,"15 Jun 1998 - 14:30","Group G","Stade V�lodrome","Marseilles","England",2,0,"Tunisia",NA,55000,1,0,"OKADA Masayoshi (JPN)","JEON Young Hyun (KOR)","DANTE Dramane (MLI)",1014,8740,"ENG","TUN","ENG",2
"531",1998,"15 Jun 1998 - 17:30","Group G","Stade de Gerland","Lyon","Romania",1,0,"Colombia",NA,39100,1,0,"LIM KEE CHONG An Yan (MRI)","AL MUSAWI Mohamed (OMA)","ABDUL HAMID Halim (MAS)",1014,8739,"ROU","COL","ROU",1
"532",1998,"15 Jun 1998 - 21:00","Group F","Parc des Princes","Paris","Germany",2,0,"USA",NA,45500,1,0,"BELQOLA Said (MAR)","MANSRI Mohamed (TUN)","NILSSON Mikael (SWE)",1014,8738,"GER","USA","GER",2
"533",1998,"16 Jun 1998 - 17:30","Group A","Stade du Parc Lescure","Bordeaux","Scotland",1,1,"Norway",NA,31800,0,0,"VAGNER Laszlo (HUN)","AMLER Evzen (CZE)","RAUSIS Laurent (SUI)",1014,8741,"SCO","NOR","Tie",1
"534",1998,"16 Jun 1998 - 21:00","Group A","La Beaujoire","Nantes","Brazil",3,0,"Morocco",NA,35500,2,0,"LEVNIKOV Nikolai (RUS)","DUPANOV Yuri (BLR)","WARREN Mark (ENG)",1014,8742,"BRA","MAR","BRA",3
"535",1998,"17 Jun 1998 - 17:30","Group B","Stade Geoffroy Guichard","Saint-Etienne","Chile",1,1,"Austria",NA,30600,0,0,"EL GHANDOUR Gamal (EGY)","GHADANFARI Hussain (KUW)","TRESACO GRACIA Fernando (ESP)",1014,8743,"CHI","AUT","Tie",1
"536",1998,"17 Jun 1998 - 21:00","Group B","La Mosson","Montpellier","Italy",3,0,"Cameroon",NA,29800,1,0,"LENNIE Edward (AUS)","FRED Lencie (VAN)","ROSSI Claudio (ARG)",1014,8744,"ITA","CMR","ITA",3
"537",1998,"18 Jun 1998 - 17:30","Group C","Stade Municipal","Toulouse","South Africa",1,1,"Denmark",NA,33500,0,1,"TORO RENDON John (COL)","ARANGO Jorge Luis (COL)","GALVAN Celestino (PAR)",1014,8746,"RSA","DEN","Tie",1
"538",1998,"18 Jun 1998 - 21:00","Group C","Stade de France","Saint-Denis","France",4,0,"Saudi Arabia",NA,80000,1,0,"BRIZIO CARTER Arturo (MEX)","SALINAS Reynaldo (HON)","TORRES ZUNIGA Luis (CRC)",1014,8745,"FRA","KSA","FRA",4
"539",1998,"19 Jun 1998 - 17:30","Group D","Parc des Princes","Paris","Nigeria",1,0,"Bulgaria",NA,45500,1,0,"SANCHEZ YANTEN Mario (CHI)","DIAZ GALVEZ Jorge (CHI)","PINTO Arnaldo (BRA)",1014,8747,"NGA","BUL","NGA",1
"540",1998,"19 Jun 1998 - 21:00","Group D","Stade Geoffroy Guichard","Saint-Etienne","Spain",0,0,"Paraguay",NA,30600,0,0,"McLEOD Ian (RSA)","SOLDATOS Aristidis Chris (RSA)","POWELL Owen (JAM)",1014,8748,"ESP","PAR","Tie",0
"541",1998,"20 Jun 1998 - 14:30","Group H","La Beaujoire","Nantes","Japan",0,1,"Croatia",NA,35500,0,0,"RAMDHAN Ramesh (TRI)","GONZALES Merere (TRI)","SALIE Achmat (RSA)",1014,8751,"JPN","CRO","CRO",1
"542",1998,"20 Jun 1998 - 17:30","Group E","Stade du Parc Lescure","Bordeaux","Belgium",2,2,"Mexico",NA,31800,1,0,"DALLAS Hugh (SCO)","FOLEY Eddie (IRL)","AL MUSAWI Mohamed (OMA)",1014,8750,"BEL","MEX","Tie",2
"543",1998,"20 Jun 1998 - 21:00","Group E","Stade V�lodrome","Marseilles","Netherlands",5,0,"Korea Republic",NA,55000,2,0,"WOJCIK Ryszard (POL)","POCIEGIEL Jacek (POL)","DUPANOV Yuri (BLR)",1014,8749,"NED","KOR","NED",5
"544",1998,"21 Jun 1998 - 14:30","Group F","Stade Felix Bollaert","Lens","Germany",2,2,"Yugoslavia",NA,38100,0,1,"NIELSEN Kim Milton (DEN)","ZAMMIT Emanuel (MLT)","VAN DEN BROECK Marc (BEL)",1014,8753,"GER","SRB","Tie",2
"545",1998,"21 Jun 1998 - 17:30","Group H","Parc des Princes","Paris","Argentina",5,0,"Jamaica",NA,45500,1,0,"PEDERSEN Rune (NOR)","NILSSON Mikael (SWE)","MAZZEI Gennaro (ITA)",1014,8752,"ARG","JAM","ARG",5
"546",1998,"21 Jun 1998 - 21:00","Group F","Stade de Gerland","Lyon","USA",1,2,"Iran",NA,39100,0,1,"MEIER Urs (SUI)","RAUSIS Laurent (SUI)","GRIGORESCU Nicolae (ROU)",1014,8754,"USA","IRN","IRN",2
"547",1998,"22 Jun 1998 - 17:30","Group G","La Mosson","Montpellier","Colombia",1,0,"Tunisia",NA,29800,0,0,"HEYNEMANN Bernd (GER)","SCHNEIDER Erich (GER)","AMLER Evzen (CZE)",1014,8755,"COL","TUN","COL",1
"548",1998,"22 Jun 1998 - 21:00","Group G","Stade Municipal","Toulouse","Romania",2,1,"England",NA,33500,0,0,"BATTA Marc (FRA)","POUDEVIGNE Jacques (FRA)","SOLDATOS Aristidis Chris (RSA)",1014,8756,"ROU","ENG","ROU",2
"549",1998,"23 Jun 1998 - 16:00","Group B","Stade de France","Saint-Denis","Italy",2,1,"Austria",NA,80000,0,0,"DURKIN Paul (ENG)","WARREN Mark (ENG)","JEON Young Hyun (KOR)",1014,8757,"ITA","AUT","ITA",2
"550",1998,"23 Jun 1998 - 16:00","Group B","La Beaujoire","Nantes","Chile",1,1,"Cameroon",NA,35500,1,0,"VAGNER Laszlo (HUN)","WICKRAMATUNGA Nimal (SRI)","ABDUL HAMID Halim (MAS)",1014,8760,"CHI","CMR","Tie",1
"551",1998,"23 Jun 1998 - 21:00","Group A","Stade Geoffroy Guichard","Saint-Etienne","Scotland",0,3,"Morocco",NA,30600,0,1,"BUJSAIM Ali (UAE)","TORRES ZUNIGA Luis (CRC)","FRED Lencie (VAN)",1014,8758,"SCO","MAR","MAR",3
"552",1998,"23 Jun 1998 - 21:00","Group A","Stade V�lodrome","Marseilles","Brazil",1,2,"Norway",NA,55000,0,0,"BAHARMAST Esse (USA)","MAZZEI Gennaro (ITA)","DANTE Dramane (MLI)",1014,8759,"BRA","NOR","NOR",2
"553",1998,"24 Jun 1998 - 16:00","Group C","Stade de Gerland","Lyon","France",2,1,"Denmark",NA,39100,1,1,"COLLINA Pierluigi (ITA)","VAN DEN BROECK Marc (BEL)","ZAMMIT Emanuel (MLT)",1014,8762,"FRA","DEN","FRA",2
"554",1998,"24 Jun 1998 - 16:00","Group C","Stade du Parc Lescure","Bordeaux","South Africa",2,2,"Saudi Arabia",NA,31800,1,1,"SANCHEZ YANTEN Mario (CHI)","POWELL Owen (JAM)","FOLEY Eddie (IRL)",1014,8764,"RSA","KSA","Tie",2
"555",1998,"24 Jun 1998 - 21:00","Group D","Stade Felix Bollaert","Lens","Spain",6,1,"Bulgaria",NA,38100,2,0,"VAN DER ENDE Mario (NED)","GRIGORESCU Nicolae (ROU)","ROSSI Claudio (ARG)",1014,8761,"ESP","BUL","ESP",6
"556",1998,"24 Jun 1998 - 21:00","Group D","Stade Municipal","Toulouse","Nigeria",1,3,"Paraguay",NA,33500,1,1,"ANPRASERT Pirom (THA)","AL MUSAWI Mohamed (OMA)","NILSSON Mikael (SWE)",1014,8763,"NGA","PAR","PAR",3
"557",1998,"25 Jun 1998 - 16:00","Group E","Parc des Princes","Paris","Belgium",1,1,"Korea Republic",NA,45500,1,0,"REZENDE Marcio (BRA)","PINTO Arnaldo (BRA)","ARANGO Jorge Luis (COL)",1014,8765,"BEL","KOR","Tie",1
"558",1998,"25 Jun 1998 - 16:00","Group E","Stade Geoffroy Guichard","Saint-Etienne","Netherlands",2,2,"Mexico",NA,30600,2,0,"ALZEID Abdulrahman (KSA)","TRESACO GRACIA Fernando (ESP)","GHADANFARI Hussain (KUW)",1014,8766,"NED","MEX","Tie",2
"559",1998,"25 Jun 1998 - 21:00","Group F","La Mosson","Montpellier","Germany",2,0,"Iran",NA,29800,0,0,"GONZALEZ CHAVEZ Epifanio (PAR)","GALVAN Celestino (PAR)","DIAZ GALVEZ Jorge (CHI)",1014,8767,"GER","IRN","GER",2
"560",1998,"25 Jun 1998 - 21:00","Group F","La Beaujoire","Nantes","USA",0,1,"Yugoslavia",NA,35500,0,1,"EL GHANDOUR Gamal (EGY)","SALIE Achmat (RSA)","WARREN Mark (ENG)",1014,8768,"USA","SRB","SRB",1
"561",1998,"26 Jun 1998 - 16:00","Group H","Stade de Gerland","Lyon","Japan",1,2,"Jamaica",NA,39100,0,1,"BENKO Gunter (AUT)","AMLER Evzen (CZE)","DANTE Dramane (MLI)",1014,8771,"JPN","JAM","JAM",2
"562",1998,"26 Jun 1998 - 16:00","Group H","Stade du Parc Lescure","Bordeaux","Argentina",1,0,"Croatia",NA,31800,1,0,"BELQOLA Said (MAR)","SOLDATOS Aristidis Chris (RSA)","MANSRI Mohamed (TUN)",1014,8772,"ARG","CRO","ARG",1
"563",1998,"26 Jun 1998 - 21:00","Group G","Stade de France","Saint-Denis","Romania",1,1,"Tunisia",NA,77000,0,1,"LENNIE Edward (AUS)","POCIEGIEL Jacek (POL)","DUPANOV Yuri (BLR)",1014,8769,"ROU","TUN","Tie",1
"564",1998,"26 Jun 1998 - 21:00","Group G","Stade Felix Bollaert","Lens","Colombia",0,2,"England",NA,38100,0,2,"BRIZIO CARTER Arturo (MEX)","RAUSIS Laurent (SUI)","SALINAS Reynaldo (HON)",1014,8770,"COL","ENG","ENG",2
"565",1998,"27 Jun 1998 - 16:30","Round of 16","Stade V�lodrome","Marseilles","Italy",1,0,"Norway",NA,55000,1,0,"HEYNEMANN Bernd (GER)","SCHNEIDER Erich (GER)","VAN DEN BROECK Marc (BEL)",1024,8774,"ITA","NOR","ITA",1
"566",1998,"27 Jun 1998 - 21:00","Round of 16","Parc des Princes","Paris","Brazil",4,1,"Chile",NA,45500,3,0,"BATTA Marc (FRA)","POUDEVIGNE Jacques (FRA)","POWELL Owen (JAM)",1024,8773,"BRA","CHI","BRA",4
"567",1998,"28 Jun 1998 - 16:30","Round of 16","Stade Felix Bollaert","Lens","France",1,0,"Paraguay","France win after extra time",31800,0,0,"BUJSAIM Ali (UAE)","WICKRAMATUNGA Nimal (SRI)","FRED Lencie (VAN)",1024,8776,"FRA","PAR","FRA",1
"568",1998,"28 Jun 1998 - 21:00","Round of 16","Stade de France","Saint-Denis","Nigeria",1,4,"Denmark",NA,77000,0,2,"MEIER Urs (SUI)","GHADANFARI Hussain (KUW)","TRESACO GRACIA Fernando (ESP)",1024,8775,"NGA","DEN","DEN",4
"569",1998,"29 Jun 1998 - 16:30","Round of 16","La Mosson","Montpellier","Germany",2,1,"Mexico",NA,29800,0,0,"MELO PEREIRA Vitor (POR)","MANSRI Mohamed (TUN)","SALIE Achmat (RSA)",1024,8777,"GER","MEX","GER",2
"570",1998,"29 Jun 1998 - 21:00","Round of 16","Stade Municipal","Toulouse","Netherlands",2,1,"Yugoslavia",NA,33500,1,0,"GARCIA ARANDA Jose Maria (ESP)","RAUSIS Laurent (SUI)","GRIGORESCU Nicolae (ROU)",1024,8778,"NED","SRB","NED",2
"571",1998,"30 Jun 1998 - 16:30","Round of 16","Stade du Parc Lescure","Bordeaux","Romania",0,1,"Croatia",NA,31800,0,1,"CASTRILLI Javier (ARG)","ROSSI Claudio (ARG)","PINTO Arnaldo (BRA)",1024,8780,"ROU","CRO","CRO",1
"572",1998,"30 Jun 1998 - 21:00","Round of 16","Stade Geoffroy Guichard","Saint-Etienne","Argentina",4,3,"England","Argentina win on penalties (4 - 3)",30600,0,0,"NIELSEN Kim Milton (DEN)","ABDUL HAMID Halim (MAS)","AL MUSAWI Mohamed (OMA)",1024,8779,"ARG","ENG","ARG",4
"573",1998,"03 Jul 1998 - 16:30","Quarter-finals","Stade de France","Saint-Denis","Italy",3,4,"France","France win on penalties (3 - 4)",77000,0,0,"DALLAS Hugh (SCO)","WARREN Mark (ENG)","GRIGORESCU Nicolae (ROU)",1025,8781,"ITA","FRA","FRA",4
"574",1998,"03 Jul 1998 - 21:00","Quarter-finals","La Beaujoire","Nantes","Brazil",3,2,"Denmark",NA,35500,2,1,"EL GHANDOUR Gamal (EGY)","MANSRI Mohamed (TUN)","DANTE Dramane (MLI)",1025,8782,"BRA","DEN","BRA",3
"575",1998,"04 Jul 1998 - 16:30","Quarter-finals","Stade V�lodrome","Marseilles","Netherlands",2,1,"Argentina",NA,55000,1,1,"BRIZIO CARTER Arturo (MEX)","POWELL Owen (JAM)","SALINAS Reynaldo (HON)",1025,8784,"NED","ARG","NED",2
"576",1998,"04 Jul 1998 - 21:00","Quarter-finals","Stade de Gerland","Lyon","Germany",0,3,"Croatia",NA,39100,0,1,"PEDERSEN Rune (NOR)","NILSSON Mikael (SWE)","VAN DEN BROECK Marc (BEL)",1025,8783,"GER","CRO","CRO",3
"577",1998,"07 Jul 1998 - 21:00","Semi-finals","Stade V�lodrome","Marseilles","Brazil",4,2,"Netherlands","Brazil win on penalties (4 - 2)",54000,0,0,"BUJSAIM Ali (UAE)","GHADANFARI Hussain (KUW)","AL MUSAWI Mohamed (OMA)",1026,8785,"BRA","NED","BRA",4
"578",1998,"08 Jul 1998 - 21:00","Semi-finals","Stade de France","Saint-Denis","France",2,1,"Croatia",NA,76000,0,0,"GARCIA ARANDA Jose Maria (ESP)","TRESACO GRACIA Fernando (ESP)","DIAZ GALVEZ Jorge (CHI)",1026,8786,"FRA","CRO","FRA",2
"579",1998,"11 Jul 1998 - 21:00","Match for third place","Parc des Princes","Paris","Netherlands",1,2,"Croatia",NA,45500,1,2,"GONZALEZ CHAVEZ Epifanio (PAR)","ZAMMIT Emanuel (MLT)","FRED Lencie (VAN)",1028,8787,"NED","CRO","CRO",2
"580",1998,"12 Jul 1998 - 21:00","Final","Stade de France","Saint-Denis","Brazil",0,3,"France",NA,80000,0,2,"BELQOLA Said (MAR)","WARREN Mark (ENG)","SALIE Achmat (RSA)",1027,8788,"BRA","FRA","FRA",3
"581",2002,"31 May 2002 - 20:30","Group A","Seoul World Cup Stadium","Seoul","France",0,1,"Senegal",NA,62561,0,1,"BUJSAIM Ali (UAE)","ALTRAIFI Ali (KSA)","RATTALINO Jorge (ARG)",43950100,43950001,"FRA","SEN","SEN",1
"582",2002,"01 Jun 2002 - 18:00","Group A","Munsu Football Stadium","Ulsan","Uruguay",1,2,"Denmark",NA,30157,0,1,"MANE Saad (KUW)","HASSOUNEH Awni (JOR)","DANTE Dramane (MLI)",43950100,43950003,"URU","DEN","DEN",2
"583",2002,"01 Jun 2002 - 15:30","Group E","Niigata Stadium Big Swan","Niigata","Republic of Ireland",1,1,"Cameroon",NA,33679,0,1,"KAMIKAWA Toru (JPN)","AWANG HAMAT Mat Lazim (MAS)","VAN NYLEN Roland (BEL)",43950100,43950002,"IRL","CMR","Tie",1
"584",2002,"01 Jun 2002 - 20:30","Group E","Sapporo Dome","Sapporo","Germany",8,0,"Saudi Arabia",NA,32218,4,0,"AQUINO Ubaldo (PAR)","GIACOMUZZI Miguel (PAR)","RAGOONATH Michael (TRI)",43950100,43950004,"GER","KSA","GER",8
"585",2002,"02 Jun 2002 - 14:30","Group F","Kashima Stadium","Ibaraki","Argentina",1,0,"Nigeria",NA,34050,0,0,"VEISSIERE Gilles (FRA)","ARNAULT Frederic (FRA)","MUELLER Heiner (GER)",43950100,43950007,"ARG","NGA","ARG",1
"586",2002,"02 Jun 2002 - 16:30","Group B","Busan Asiad Main Stadium","Busan","Paraguay",2,2,"South Africa",NA,25186,1,0,"MICHEL Lubos (SVK)","SRAMKA Igor (SVK)","CHARLES Curtis (ATG)",43950100,43950006,"PAR","RSA","Tie",2
"587",2002,"02 Jun 2002 - 18:30","Group F","Saitama Stadium 2002","Saitama","England",1,1,"Sweden",NA,52721,1,0,"SIMON Carlos (BRA)","OLIVEIRA Jorge (BRA)","DUPANOV Yuri (BLR)",43950100,43950005,"ENG","SWE","Tie",1
"588",2002,"02 Jun 2002 - 20:30","Group B","Gwangju World Cup Stadium","Gwangju","Spain",3,1,"Slovenia",NA,28598,1,0,"GUEZZAZ Mohammed (MAR)","TOMUSANGE Ali (UGA)","BEREUTER Egon (AUT)",43950100,43950008,"ESP","SVN","ESP",3
"589",2002,"03 June 2002 - 18:00","Group C","Munsu Football Stadium","Ulsan","Brazil",2,1,"Turkey",NA,33842,0,1,"KIM Young Joo (KOR)","KRISHNAN Visva (SIN)","FERNANDEZ Vladimir (SLV)",43950100,43950010,"BRA","TUR","BRA",2
"590",2002,"03 Jun 2002 - 20:30","Group G","Sapporo Dome","Sapporo","Italy",2,0,"Ecuador",NA,31081,2,0,"HALL Brian (USA)","VERGARA Hector (CAN)","SHARP Philip (ENG)",43950100,43950011,"ITA","ECU","ITA",2
"591",2002,"03 Jun 2002 - 15:30","Group G","Niigata Stadium Big Swan","Niigata","Croatia",0,1,"Mexico",NA,32239,0,0,"JUN Lu (CHN)","KOMALEESWARAN Sankar (IND)","ADJENGUI Taoufik (TUN)",43950100,43950009,"CRO","MEX","MEX",1
"592",2002,"04 June 2002 - 15:30","Group C","Gwangju World Cup Stadium","Gwangju","China PR",0,2,"Costa Rica",NA,27217,0,0,"VASSARAS Kyros (GRE)","MATOS Carlos (POR)","POOL Jaap (NED)",43950100,43950012,"CHN","CRC","CRC",2
"593",2002,"04 June 2002 - 18:00","Group H","Saitama Stadium 2002","Saitama","Japan",2,2,"Belgium",NA,55256,0,0,"MATTUS William (CRC)","KOLEIT Haidar (LIB)","DUPANOV Yuri (BLR)",43950100,43950013,"JPN","BEL","Tie",2
"594",2002,"04 Jun 2002 - 20:30","Group D","Busan Asiad Main Stadium","Busan","Korea Republic",2,0,"Poland",NA,48760,1,0,"RUIZ Oscar (COL)","DORIRI Elise (VAN)","LINDBERG Leif (SWE)",43950100,43950014,"KOR","POL","KOR",2
"595",2002,"05 Jun 2002 - 15:30","Group H","Kobe Wing Stadium","Kobe","Russia",2,0,"Tunisia",NA,30957,0,0,"PRENDERGAST Peter (JAM)","RAGOONATH Michael (TRI)","SMITH Paul (NZL)",43950100,43950015,"RUS","TUN","RUS",2
"596",2002,"05 Jun 2002 - 18:00","Group D","Suwon World Cup Stadium","Suwon","USA",3,2,"Portugal",NA,37306,3,1,"MORENO Byron (ECU)","FIERRO Bomer (ECU)","HASSOUNEH Awni (JOR)",43950100,43950016,"USA","POR","USA",3
"597",2002,"05 Jun 2002 - 20:30","Group E","Kashima Stadium","Ibaraki","Germany",1,1,"Republic of Ireland",NA,35854,1,0,"NIELSEN Kim Milton (DEN)","LARSEN Jens (DEN)","AMLER Evzen (CZE)",43950100,43950017,"GER","IRL","Tie",1
"598",2002,"06 Jun 2002 - 15:30","Group A","Daegu World Cup Stadium","Daegu","Denmark",1,1,"Senegal",NA,43500,1,0,"BATRES Carlos (GUA)","SZEKELY Ferenc (HUN)","KRISHNAN Visva (SIN)",43950100,43950020,"DEN","SEN","Tie",1
"599",2002,"06 Jun 2002 - 18:00","Group E","Saitama Stadium 2002","Saitama","Cameroon",1,0,"Saudi Arabia",NA,52328,0,0,"HAUGE Terje (NOR)","VAN NYLEN Roland (BEL)","WIERZBOWSKI Maciej (POL)",43950100,43950019,"CMR","KSA","CMR",1
"600",2002,"06 Jun 2002 - 20:30","Group A","Busan Asiad Main Stadium","Busan","France",0,0,"Uruguay",NA,38289,0,0,"RAMOS RIZO Felipe (MEX)","FERNANDEZ Vladimir (SLV)","CHARLES Curtis (ATG)",43950100,43950018,"FRA","URU","Tie",0
"601",2002,"07 Jun 2002 - 15:30","Group F","Kobe Wing Stadium","Kobe","Sweden",2,1,"Nigeria",NA,36194,1,1,"ORTUBE Rene (BOL)","GIACOMUZZI Miguel (PAR)","AWANG HAMAT Mat Lazim (MAS)",43950100,43950021,"SWE","NGA","SWE",2
"602",2002,"07 Jun 2002 - 20:30","Group F","Sapporo Dome","Sapporo","Argentina",0,1,"England",NA,35927,0,1,"COLLINA Pierluigi (ITA)","VERGARA Hector (CAN)","SAEED Mohamed (MDV)",43950100,43950023,"ARG","ENG","ENG",1
"603",2002,"07 June 2002 - 18:00","Group B","Jeonju World Cup Stadium","Jeonju","Spain",3,1,"Paraguay",NA,24000,0,1,"EL GHANDOUR Gamal (EGY)","FARAG Wagih (EGY)","MUDZAMIRI Brighton (ZIM)",43950100,43950022,"ESP","PAR","ESP",3
"604",2002,"08 Jun 2002 - 15:30","Group B","Daegu World Cup Stadium","Daegu","South Africa",1,0,"Slovenia",NA,47226,1,0,"SANCHEZ Angel (ARG)","RATTALINO Jorge (ARG)","ALTRAIFI Ali (KSA)",43950100,43950024,"RSA","SVN","RSA",1
"605",2002,"08 Jun 2002 - 20:30","Group C","Jeju World Cup Stadium","Jeju","Brazil",4,0,"China PR",NA,36750,3,0,"FRISK Anders (SWE)","LINDBERG Leif (SWE)","FIERRO Bomer (ECU)",43950100,43950026,"BRA","CHN","BRA",4
"606",2002,"08 June 2002 - 18:00","Group G","Kashima Stadium","Ibaraki","Italy",1,2,"Croatia",NA,36472,0,0,"POLL Graham (ENG)","SHARP Philip (ENG)","LARSEN Jens (DEN)",43950100,43950025,"ITA","CRO","CRO",2
"607",2002,"09 Jun 2002 - 18:00","Group C","Incheon Football Stadium","Incheon","Costa Rica",1,1,"Turkey",NA,42299,0,0,"CODJIA Coffi (BEN)","DANTE Dramane (MLI)","MUDZAMIRI Brighton (ZIM)",43950100,43950028,"CRC","TUR","Tie",1
"608",2002,"09 Jun 2002 - 20:30","Group H","International Stadium Yokohama","Yokohama","Japan",1,0,"Russia",NA,66108,0,0,"MERK Markus (GER)","MUELLER Heiner (GER)","AMLER Evzen (CZE)",43950100,43950029,"JPN","RUS","JPN",1
"609",2002,"09 Jun 2002 - 15:30","Group G","Miyagi Stadium","Rifu","Mexico",2,1,"Ecuador",NA,45610,1,1,"DAAMI Mourad (TUN)","ADJENGUI Taoufik (TUN)","KOLEIT Haidar (LIB)",43950100,43950027,"MEX","ECU","MEX",2
"610",2002,"10 Jun 2002 - 15:30","Group D","Daegu World Cup Stadium","Daegu","Korea Republic",1,1,"USA",NA,60778,0,1,"MEIER Urs (SUI)","BEREUTER Egon (AUT)","TOMUSANGE Ali (UGA)",43950100,43950030,"KOR","USA","Tie",1
"611",2002,"10 Jun 2002 - 20:30","Group D","Jeonju World Cup Stadium","Jeonju","Portugal",4,0,"Poland",NA,31000,1,0,"DALLAS Hugh (SCO)","SRAMKA Igor (SVK)","FARAG Wagih (EGY)",43950100,43950032,"POR","POL","POR",4
"612",2002,"10 Jun 2002 - 18:00","Group H","Oita Stadium Big Eye","Oita","Tunisia",1,1,"Belgium",NA,39700,1,1,"SHIELD Mark (AUS)","SMITH Paul (NZL)","KOMALEESWARAN Sankar (IND)",43950100,43950031,"TUN","BEL","Tie",1
"613",2002,"11 Jun 2002 - 15:30","Group A","Incheon Football Stadium","Incheon","Denmark",2,0,"France",NA,48100,1,0,"MELO PEREIRA Vitor (POR)","MATOS Carlos (POR)","DORIRI Elise (VAN)",43950100,43950033,"DEN","FRA","DEN",2
"614",2002,"11 June 2002 - 15:30","Group A","Suwon World Cup Stadium","Suwon","Senegal",3,3,"Uruguay",NA,33681,3,0,"WEGEREEF Jan (NED)","POOL Jaap (NED)","SZEKELY Ferenc (HUN)",43950100,43950034,"SEN","URU","Tie",3
"615",2002,"11 Jun 2002 - 20:30","Group E","International Stadium Yokohama","Yokohama","Saudi Arabia",0,3,"Republic of Ireland",NA,65320,0,1,"NDOYE Falla (SEN)","WIERZBOWSKI Maciej (POL)","ARNAULT Frederic (FRA)",43950100,43950036,"KSA","IRL","IRL",3
"616",2002,"11 Jun 2002 - 20:30","Group E","Shizuoka Stadium Ecopa","Shizuoka","Cameroon",0,2,"Germany",NA,47085,0,0,"LOPEZ NIETO Antonio (ESP)","SAEED Mohamed (MDV)","OLIVEIRA Jorge (BRA)",43950100,43950035,"CMR","GER","GER",2
"617",2002,"12 Jun 2002 - 15:30","Group F","Miyagi Stadium","Rifu","Sweden",1,1,"Argentina",NA,45777,0,0,"BUJSAIM Ali (UAE)","MUELLER Heiner (GER)","RAGOONATH Michael (TRI)",43950100,43950037,"SWE","ARG","Tie",1
"618",2002,"12 Jun 2002 - 15:30","Group F","Osaka Nagai Stadium","Osaka","Nigeria",0,0,"England",NA,44864,0,0,"HALL Brian (USA)","VERGARA Hector (CAN)","AMLER Evzen (CZE)",43950100,43950038,"NGA","ENG","Tie",0
"619",2002,"12 Jun 2002 - 20:30","Group B","Jeju World Cup Stadium","Jeju","Slovenia",1,3,"Paraguay",NA,30176,1,0,"RAMOS RIZO Felipe (MEX)","LINDBERG Leif (SWE)","KRISHNAN Visva (SIN)",43950100,43950040,"SVN","PAR","PAR",3
"620",2002,"12 Jun 2002 - 20:30","Group B","Daejeon World Cup Stadium","Daejeon","South Africa",2,3,"Spain",NA,31024,1,2,"MANE Saad (KUW)","RATTALINO Jorge (ARG)","HASSOUNEH Awni (JOR)",43950100,43950039,"RSA","ESP","ESP",3
"621",2002,"13 Jun 2002 - 15:30","Group C","Suwon World Cup Stadium","Suwon","Costa Rica",2,5,"Brazil",NA,38524,1,3,"EL GHANDOUR Gamal (EGY)","FARAG Wagih (EGY)","BEREUTER Egon (AUT)",43950100,43950041,"CRC","BRA","BRA",5
"622",2002,"13 Jun 2002 - 15:30","Group C","Seoul World Cup Stadium","Seoul","Turkey",3,0,"China PR",NA,43605,2,0,"RUIZ Oscar (COL)","TOMUSANGE Ali (UGA)","CHARLES Curtis (ATG)",43950100,43950042,"TUR","CHN","TUR",3
"623",2002,"13 Jun 2002 - 20:30","Group G","International Stadium Yokohama","Yokohama","Ecuador",1,0,"Croatia",NA,65862,0,0,"MATTUS William (CRC)","GIACOMUZZI Miguel (PAR)","VAN NYLEN Roland (BEL)",43950100,43950044,"ECU","CRO","ECU",1
"624",2002,"13 Jun 2002 - 20:30","Group G","Oita Stadium Big Eye","Oita","Mexico",1,1,"Italy",NA,39291,1,0,"SIMON Carlos (BRA)","OLIVEIRA Jorge (BRA)","AWANG HAMAT Mat Lazim (MAS)",43950100,43950043,"MEX","ITA","Tie",1
"625",2002,"14 Jun 2002 - 15:30","Group H","Osaka Nagai Stadium","Osaka","Tunisia",0,2,"Japan",NA,45213,0,0,"VEISSIERE Gilles (FRA)","ARNAULT Frederic (FRA)","KOLEIT Haidar (LIB)",43950100,43950045,"TUN","JPN","JPN",2
